auduonganhtrang.jpg,wrong,0.9769969582557678
authanhtrung.jpg,wrong,0.46198809146881104
baohan.jpg,wrong,1.326651454292005e-05
binhminh.jpg,wrong,1.0217515409749467e-05
buianhtuan.jpg,wrong,4.52305466751568e-05
congvinh.jpg,wrong,1.597007576492615e-05
dangthinhan.jpg,wrong,0.007168962620198727
dangthithanhkieu.jpg,wrong,8.495649672113359e-05
dantruong.jpg,wrong,4.325901318225078e-05
daothinhung.jpg,wrong,0.9999967813491821
dinhvanhoan.jpg,wrong,0.0007641000556759536
doduyphat.jpg,wrong,2.5452562113059685e-05
dominhtuan.jpg,wrong,0.004650812596082687
dotuanminh.jpg,wrong,0.0008286439697258174
duonghoanganh.jpg,wrong,0.4873577952384949
duongquangson.jpg,wrong,0.001654374529607594
duongthanhthuy.jpg,wrong,0.00011728448589565232
duongvanphuong.jpg,wrong,0.00019083554798271507
haanhtuan.jpg,wrong,1.2666506563618896e-06
hariwon.jpg,wrong,0.00026057547074742615
hoangthuy.jpg,wrong,4.572329271468334e-05
hongdang.jpg,wrong,8.005150448298082e-05
huynhanh.jpg,wrong,0.00014117787941358984
huynhngocminh.jpg,wrong,7.35744324629195e-05
kimly.jpg,wrong,3.167415707139298e-05
kimtien.jpg,wrong,0.00013571049203164876
lehailinh.jpg,wrong,0.00016240915283560753
lenguyentuanh.jpg,wrong,0.9996978044509888
lethingocdiep.jpg,wrong,0.06600893288850784
lieuphuoctai.jpg,wrong,0.0001991669851122424
luongthilien.jpg,wrong,0.06239520013332367
luudanhhieu.jpg,wrong,0.010095784440636635
macvankhoa.jpg,wrong,0.00935197900980711
maiphuongthuy.jpg,wrong,9.954487723007333e-06
maivananh.jpg,wrong,0.0011403337121009827
nguyenvietbac.jpg,wrong,0.8705305457115173
nguyenxuanphuc.jpg,wrong,0.001025686739012599
nhanphucvinh.jpg,wrong,2.433666168144555e-06
phamquanghuy.jpg,wrong,5.606972990790382e-05
phamthithuhang.jpg,wrong,0.0055765719152987
quangvinh.jpg,wrong,0.004659371450543404
quybinh.jpg,wrong,0.961945116519928
quynhnga.jpg,wrong,4.597548468154855e-05
tavanhieu.jpg,wrong,7.0010639319662e-05
thaihoanghongnhung.jpg,wrong,0.006458384450525045
thanhhuong.jpg,wrong,5.191004220250761e-06
thuminh.jpg,wrong,3.797626050072722e-06
thuthuy.jpg,wrong,4.711664223577827e-05
thuyngan.jpg,wrong,3.739252406376181e-06
thuyvan.jpg,wrong,0.00012563355267047882
trankhoimy.jpg,wrong,0.021197253838181496
tranthanh.jpg,wrong,4.255528256180696e-05
tranthilanh.jpg,wrong,0.0069139376282691956
tranxuannam.jpg,wrong,0.0010602495167404413
vanhau.jpg,wrong,3.696421117638238e-05
vantrang.jpg,wrong,0.0049421885050833225
vietanh.jpg,wrong,2.9176559110055678e-05
vohoangyen.jpg,wrong,0.002886800328269601
vuhuynhson.jpg,wrong,0.009076802991330624
vuthiminhgiang.jpg,wrong,0.9812745451927185
vuthituyen.jpg.jpg,wrong,5.7615274272393435e-05
vutienhung.jpg,wrong,0.0006570901023223996
ngothucluu.jpg,wrong,0.7000967264175415
nguyenduythanh.jpg,wrong,0.00029768727836199105
nguyenhoanganh.jpg,wrong,0.005114545114338398
nguyenhonggiang.jpg,wrong,0.026990221813321114
nguyennhatlong.jpg,wrong,2.9982702471897937e-06
nguyenphatanhtai.jpg,wrong,1.1994057786068879e-05
nguyenquanghuy.jpg,wrong,0.010372394695878029
nguyenquangtrung.jpg,wrong,0.005504555068910122
nguyenthihaiyen.jpg,wrong,0.001514267292805016
nguyenthihongthao.jpg,wrong,1.1460020687081851e-05
nguyenthikimngan.jpg,wrong,9.596834388503339e-06
nguyenthingocmai.jpg,wrong,3.905802805093117e-05
nguyenthituongvi.jpg,wrong,3.270351226092316e-05
nguyenthuan.jpg,wrong,0.00032080651726573706
nguyentuanmanh.jpg,wrong,0.011476416140794754
nguyenvancan.jpg,wrong,0.0010132553288713098
duongthithuhuong.jpg,wrong,0.017167743295431137
manhtruong.jpg,wrong,0.000713142566382885
nguyenvanchien.jpg,wrong,0.071141317486763
